4.009999999999999787e+00,2.844774507759797871e+03
4.019999999999999574e+00,3.723189761481410187e+03
4.029999999999999361e+00,1.877695928525169847e+03
4.039999999999999147e+00,1.298664475528610092e+04
4.049999999999998934e+00,3.479733035737080627e+03
4.059999999999998721e+00,3.181311364830547518e+03
4.069999999999998508e+00,1.382368257737423619e+03
4.079999999999998295e+00,1.298664475528610092e+04
4.089999999999998082e+00,1.298664475528610092e+04
4.099999999999997868e+00,1.135492589143583973e+04
4.109999999999997655e+00,2.308233523714617604e+03
4.119999999999997442e+00,1.298664475528610092e+04
4.129999999999997229e+00,1.298664475528610092e+04
4.139999999999997016e+00,2.473811229661632751e+03
4.149999999999996803e+00,3.716576650628909192e+03
4.159999999999996589e+00,2.016070931291853185e+03
4.169999999999996376e+00,4.046596347549382244e+03
4.179999999999996163e+00,3.536911364453455008e+03
4.189999999999995950e+00,1.615840957520262918e+03
4.199999999999995737e+00,3.157901518413771100e+03
4.209999999999995524e+00,2.274366285363903444e+03
4.219999999999995310e+00,2.421970685206573762e+03
4.229999999999995097e+00,1.298664475528610092e+04
4.239999999999994884e+00,1.298664475528610092e+04
4.249999999999994671e+00,2.421144770557927586e+03
4.259999999999994458e+00,1.298664475528610092e+04
4.269999999999994245e+00,3.977127355265355163e+03
4.279999999999994031e+00,1.298664475528610092e+04
4.289999999999993818e+00,1.298664475528610092e+04
4.299999999999993605e+00,1.298664475528610092e+04
4.309999999999993392e+00,1.639250438462652937e+03
4.319999999999993179e+00,1.298664475528610092e+04
4.329999999999992966e+00,1.298664475528610092e+04
4.339999999999992752e+00,3.667416256712619088e+03
4.349999999999992539e+00,3.036369872067630695e+03
4.359999999999992326e+00,2.411419084273822136e+03
4.369999999999992113e+00,3.306076526639998974e+03
4.379999999999991900e+00,3.518258375958195757e+03
4.389999999999991687e+00,3.177064997761298400e+03
4.399999999999991473e+00,3.175868700056726084e+03
4.409999999999991260e+00,2.527002572218714704e+03
4.419999999999991047e+00,3.622670561892151909e+03
4.429999999999990834e+00,3.798860618659231477e+03
4.439999999999990621e+00,2.551341215909781113e+03
4.449999999999990408e+00,2.404234181605444064e+03
4.459999999999990195e+00,3.773743764486401687e+03
4.469999999999989981e+00,2.393353713933650852e+03
4.479999999999989768e+00,1.999785488496203698e+03
4.489999999999989555e+00,4.270847925178324658e+03
4.499999999999989342e+00,1.298664475528610092e+04
