5.778857707491130036e+00
6.149467037999190033e+00
5.064494547985961326e+00
5.140000226490988311e+00
4.304099023721207118e+00
5.195553810026406261e+00
5.038112058626398770e+00
6.274180269442192426e+00
5.400779175329195603e+00
5.066051359550399091e+00
6.742968197415900811e+00
5.119361759210722340e+00
4.698458177163760574e+00
5.702890032393326258e+00
5.957316408718361878e+00
5.099302922118272186e+00
5.266108291501403471e+00
4.965992463777857857e+00
4.480736770421067661e+00
5.460634508334342385e+00
5.301209184459786172e+00
5.263084591427563907e+00
5.328841419176587380e+00
5.297288403491181796e+00
4.706198671026672109e+00
6.133853840716534833e+00
4.790681659642985757e+00
5.808219924738379447e+00
4.329571136001188592e+00
4.962397095651765788e+00
4.538498523828337738e+00
5.743376511558278885e+00
6.775106573490123019e+00
5.125149525301666564e+00
5.295788768660020907e+00
5.256368392787005739e+00
8.000641220196584413e+00
4.443664382752742448e+00
4.337566773778255502e+00
5.683920985122632885e+00
5.945791221938703686e+00
6.542236989544625736e+00
5.233839403349639596e+00
5.476077237793629315e+00
5.975374655982752969e+00
7.351316887317282500e+00
4.892072912558944608e+00
4.472778110414326491e+00
6.200512757934481201e+00
6.045751649067384825e+00
5.371741015722029999e+00
5.201836797894671349e+00
5.202249582325246813e+00
5.065118370405498283e+00
5.019766605071630750e+00
5.646721145375858342e+00
4.936762341283559508e+00
6.080714500402812916e+00
5.161919665081346587e+00
5.195135143597842564e+00
6.275430628012184542e+00
7.752770496352168195e+00
5.560769081269750558e+00
4.444841912903359393e+00
4.773193689468141265e+00
5.381298140460007318e+00
5.057251085997927831e+00
5.789919933457144730e+00
4.739374239780835829e+00
4.619683292192968693e+00
5.653411242335013576e+00
4.734193427880870608e+00
4.792061666637798645e+00
6.721306199533469083e+00
5.459206710091752512e+00
5.664811301128791499e+00
5.713579544625886797e+00
5.858813161440838968e+00
5.620790209510115432e+00
6.260394772786304074e+00
5.284226273441344546e+00
5.806583197626584258e+00
5.230856846248105541e+00
4.586742295107974599e+00
5.775075290850330667e+00
5.901759241111986576e+00
5.659204769123649115e+00
5.974350769595916155e+00
6.862155120542952069e+00
5.964469961461810854e+00
4.876369921942351304e+00
6.051275114107229847e+00
4.508671209850453998e+00
4.595806997173639274e+00
5.263654105584419263e+00
6.249066732489478859e+00
5.503470155012993636e+00
4.651613815969893651e+00
5.111450610073546841e+00
6.399358796972791197e+00
6.170633959305082072e+00
4.731425808443978198e+00
5.687078545147548958e+00
4.668514398546323996e+00
6.835964022714985155e+00
6.473858179506748911e+00
5.071690433883698113e+00
4.677482217986499435e+00
4.802250764873400080e+00
6.476152332189875516e+00
5.053358581155173113e+00
4.458366258843113883e+00
5.636003466483185953e+00
4.681854909276646381e+00
5.469946150726925360e+00
5.052660345188145108e+00
4.405565711098185844e+00
4.521130553315765965e+00
5.988817708864613287e+00
5.250796626644882892e+00
5.923881263671536779e+00
6.090818556924816107e+00
6.090942744440259737e+00
7.555927602115509067e+00
5.594005118551394595e+00
6.352485936330724670e+00
5.891099627347944789e+00
5.207327983342053379e+00
5.470685344688021701e+00
5.824873850581469448e+00
6.773714328774413929e+00
4.719645026179628999e+00
4.849517761901168456e+00
5.392239222342919192e+00
4.992825703280828975e+00
4.216693465062946622e+00
6.190066214715543857e+00
5.828431577070066538e+00
6.086768129442283737e+00
7.411594143048777283e+00
4.585914734274798121e+00
5.018740706673078478e+00
5.430854921626359300e+00
5.497648881217060080e+00
7.804818061876412472e+00
5.862171253914705282e+00
4.980525633172166344e+00
4.289312849765223312e+00
4.787389543579707585e+00
5.401157149290273018e+00
